TIME,METRIC VALUE
2900.657325744629,0.2323
2906.005316257477,0.9552
2910.640023946762,0.4238
2915.5731348991394,0.2319
2919.79563164711,1.2185
2925.4069497585297,1.0644
2931.336259841919,1.6291
2937.77943110466,1.3662
2943.786283969879,1.4397
2950.4086685180664,1.2288
2954.8427407741547,0.7705
2960.0707054138184,1.2308
2964.1162452697754,0.2315
2969.3564987182617,1.1424
2973.9101009368896,1.6291
2980.778865814209,0.2323
2985.9932177066803,1.4751
2991.3150074481964,0.99
2997.458397626877,0.8064
3003.0564720630646,0.92
3009.73885846138,1.2587
3016.2148287296295,1.1539
3021.0262727737427,1.1923
3025.7242929935455,0.9231
3033.0637624263763,0.1939
3037.9067120552063,0.8699
3042.816453933716,1.3685
3047.452682495117,0.1932
3052.6263580322266,0.3092
3057.2880775928497,1.5859
3063.0610435009003,1.2608
3069.127050638199,1.4421
3075.2592811584473,0.9504
3080.1989023685455,0.8077
3086.7272033691406,0.805
3095.6924347877502,0.92
3101.5720472335815,0.1548
3106.9676456451416,2.0768
3113.2151386737823,2.2617
3119.4688766002655,1.3305
3125.557469844818,1.1864
3131.3493649959564,1.3639
3136.946802377701,1.3708
3141.795215845108,1.1006
3148.220978975296,1.2608
3153.355256795883,1.1061
3158.444787979126,1.152
3164.1294343471527,0.8433
3169.9764366149902,0.2327
3174.3614399433136,0.7654
3179.02219080925,0.6538
3184.042753458023,0.1939
3190.061422109604,0.9472
3195.2956647872925,1.2226
3200.99489235878,0.9504
3209.107230424881,1.1385
3215.0909004211426,1.0716
3221.128997325897,1.0787
3226.7904121875763,0.5367
3230.918774843216,0.2327
3237.76167011261,0.2327
3242.979746580124,1.7078
3248.21621966362,1.7722
3256.566431283951,1.1443
3262.7319786548615,1.2587
3267.9042966365814,1.0644
3272.6922595500946,1.4042
3278.333019256592,1.6811
3283.56422662735,1.3662
3289.773149251938,1.4113
3295.3345563411713,1.4231
3301.040731906891,0.7692
3308.548958301544,0.2319
3314.6757497787476,1.1904
3319.1625669002533,1.1443
3325.249805688858,0.2323
3330.2014994621277,1.7837
3335.725570201874,1.3708
3342.2567834854126,1.2185
3347.4965767860413,0.8391
3353.1736648082733,1.1864
3358.5820541381836,1.2185
3365.772433280945,0.9984
3372.043195962906,0.2315
3377.445957183838,0.271
3382.6749246120453,0.768
3388.0229036808014,0.8476
3393.2308764457703,0.2327
3398.513279438019,1.0987
3405.2475214004517,1.1784
3412.5488154888153,1.0698
3417.3049535751343,0.9616
3424.2913224697113,0.9552
3429.481709241867,0.9568
3435.8826694488525,1.0769
3441.6121113300323,0.1939
3446.7585656642914,0.2327
3451.4344041347504,0.2323
3456.4187920093536,0.8023
3461.481339931488,0.1939
3468.6469671726227,0.8391
3476.770532608032,1.2165
3483.4836854934692,1.4494
3489.7931990623474,0.9584
3497.1205694675446,1.4616
3503.0327830314636,1.0752
3508.169292449951,0.96
3513.9795207977295,0.1939
3519.8387970924377,0.1939
3524.885306119919,0.6549
3530.4281075000763,0.576
3536.057834148407,0.1936
3541.5968170166016,0.9123
3550.1054258346558,1.2144
3557.3168251514435,1.1784
3563.5494952201843,1.1443
3569.655173063278,1.2267
3576.985822200775,1.2693
3581.5010356903076,0.6549
3587.644241333008,0.2327
3593.829034805298,1.4136
3599.074944257736,1.0298
3605.982714653015,0.1551
3614.274353504181,1.299
3619.5219428539276,1.4113
3625.0302538871765,0.952
3632.3563187122345,1.1784
3637.525297641754,0.9616
3643.7160398960114,1.108
3649.689255475998,0.8462
3657.0747952461243,0.1939
3662.63214802742,2.0873
3668.194278717041,1.7897
3675.4361617565155,1.1385
3684.7119495868683,1.3731
3690.592638731003,0.9123
3699.284670829773,1.1804
3705.4759726524353,1.1043
3710.6308257579803,1.1098
3715.927367925644,0.9246
3720.693794965744,0.1543
3730.466715335846,0.2327
3736.410367488861,0.952
3743.340624332428,0.9967
3748.6904468536377,0.9488
3754.3520877361298,1.3777
3760.9832513332367,1.1804
3766.3348348140717,0.8802
3773.9817366600037,1.2566
3779.846158027649,0.9616
3785.1834552288055,1.0
3792.851810693741,0.9246
3798.8620133399963,0.1178
